,Open,High,Low,Close,Volume,Adj Close
2017-12-18,55500,55500,55200,55400,1343,55400
2017-12-19,55500,55500,54500,55100,385,55100
2017-12-21,54200,54800,54000,54100,349,54100
2017-12-22,55000,55000,53700,54000,807,54000
2017-12-26,54900,54900,53000,53500,1866,53500
2017-12-27,52000,53400,52000,53100,238,53100
2017-12-28,53200,54200,53200,54100,23,54100
2018-01-02,54100,54900,52000,53600,1169,53600
2018-01-03,53400,54800,52200,52900,207,52900
2018-01-04,53200,53900,52300,52700,110,52700
2018-01-05,52700,52700,52700,52700,0,52700
2018-01-08,52500,54000,52500,53000,628,53000
2018-01-09,53000,53200,52700,52700,502,52700
2018-01-10,52800,53200,52500,53100,402,53100
2018-01-11,53000,53500,53000,53100,221,53100
2018-01-12,53000,53700,52800,53100,815,53100
2018-01-15,52900,53100,52600,53100,474,53100
2018-01-16,53100,54000,53100,53700,830,53700
2018-01-17,53700,53900,53300,53500,933,53500
2018-01-18,53500,53700,53300,53500,1396,53500
2018-01-19,53500,53800,53500,53600,258,53600
2018-01-22,53200,54500,53100,53300,1445,53300
2018-01-23,53300,54800,53300,54100,940,54100
2018-01-24,53800,54800,53800,54200,195,54200
2018-01-25,54200,54600,54200,54600,483,54600
2018-01-26,55400,55400,54400,54900,700,54900
2018-01-29,54900,55300,54600,55000,925,55000
2018-01-30,55000,55600,54500,55500,858,55500
2018-01-31,55500,55700,55400,55600,352,55600
2018-02-01,55600,55600,55400,55600,892,55600
2018-02-02,56000,56000,54300,55600,845,55600
2018-02-05,55600,55600,54400,54500,742,54500
2018-02-06,54100,55400,53500,55400,1000,55400
2018-02-07,55400,55800,55400,55800,789,55800
2018-02-08,55800,55800,55200,55800,657,55800
2018-02-09,55600,55700,53800,55000,1745,55000
2018-02-12,55600,55700,53800,54500,275,54500
2018-02-13,54500,54800,53700,54800,301,54800
2018-02-14,54900,54900,53800,54600,123,54600
2018-02-19,54600,55400,54600,55400,1180,55400
2018-02-20,55500,55600,54600,54700,542,54700
2018-02-21,54900,55400,54900,55300,121,55300
2018-02-22,55800,56100,55300,56100,841,56100
2018-02-23,56100,57000,56100,56300,1563,56300
2018-02-26,57100,57100,55700,56500,113,56500
2018-02-27,55300,57000,55300,56600,355,56600
2018-02-28,57600,57600,56600,56600,394,56600
2018-03-02,56600,57000,55200,56900,508,56900
2018-03-05,56700,56700,54700,56100,210,56100
2018-03-06,57000,57000,55400,56200,452,56200
2018-03-08,55700,57000,55700,56800,428,56800
2018-03-09,56800,57000,56000,56400,204,56400
2018-03-12,56400,57000,55900,56700,626,56700
2018-03-13,56600,57400,56600,57400,374,57400
2018-03-14,57300,58000,57300,57700,176,57700
2018-03-15,57600,59900,57600,58500,2416,58500
2018-03-16,58900,59600,58500,59400,368,59400
2018-03-19,59400,60100,59200,60100,667,60100
2018-03-20,60100,60100,58100,58800,727,58800
2018-03-21,58800,58800,57800,58500,351,58500
2018-03-22,57300,60000,57300,59900,1203,59900
2018-03-23,59900,59900,58200,59900,277,59900
2018-03-26,59900,60000,57700,59200,632,59200
2018-03-27,59200,59900,58800,59100,399,59100
2018-03-28,57300,59200,57300,58500,873,58500
2018-03-29,58500,59800,57800,58100,580,58100
2018-03-30,59000,59000,58000,58000,479,58000
2018-04-02,58000,58500,57200,58400,783,58400
2018-04-03,58400,58800,57500,57600,176,57600
2018-04-04,56900,57800,56900,57100,493,57100
2018-04-05,56500,56900,55900,56800,1344,56800
2018-04-06,55700,57800,55700,57000,660,57000
2018-04-09,57500,57500,57400,57500,47,57500
2018-04-10,58000,58000,57500,57900,42,57900
2018-04-11,57800,58100,56000,58000,353,58000
2018-04-12,58600,58600,56100,57900,175,57900
2018-04-13,57900,58000,57300,57500,210,57500
2018-04-16,57400,57400,56000,57100,1177,57100
2018-04-17,57100,57100,55800,55800,1321,55800
2018-04-18,55800,56300,55500,56200,1260,56200
2018-04-19,56200,56300,55300,55500,841,55500
2018-04-20,55700,56900,55500,56900,306,56900
