,Open,High,Low,Close,Volume,Adj Close
2017-12-18,12000,12450,11800,12350,130988,12350
2017-12-19,12400,12400,12050,12250,47126,12250
2017-12-21,12050,12200,11900,12150,45861,12150
2017-12-22,12200,12250,12000,12250,48058,12250
2017-12-26,12250,12300,12050,12250,54943,12250
2017-12-27,12250,12450,12150,12350,39946,12350
2017-12-28,12450,12450,12200,12350,13100,12350
2018-01-02,12350,12350,12100,12250,26458,12250
2018-01-03,12200,12200,12000,12100,35752,12100
2018-01-04,12150,12150,12000,12100,26322,12100
2018-01-05,12150,12150,11900,11950,31620,11950
2018-01-08,11950,12050,11850,12050,43628,12050
2018-01-09,12050,12150,11950,12150,41304,12150
2018-01-10,12150,12350,11900,12350,75970,12350
2018-01-11,12350,12800,12250,12700,105302,12700
2018-01-12,12800,12900,12300,12500,74072,12500
2018-01-15,12600,12600,12300,12400,35327,12400
2018-01-16,12350,12500,12250,12400,33535,12400
2018-01-17,12400,12850,12300,12850,132568,12850
2018-01-18,12850,14000,12800,13650,656096,13650
2018-01-19,13950,14500,13600,14000,592846,14000
2018-01-22,14350,14650,13900,14050,224745,14050
2018-01-23,14200,14750,13900,14700,242402,14700
2018-01-24,14750,15000,14500,14600,167817,14600
2018-01-25,14600,15200,14500,14650,176497,14650
2018-01-26,14750,14750,14200,14300,170473,14300
2018-01-29,14700,14850,14050,14350,198591,14350
2018-01-30,14350,14650,13950,14100,127326,14100
2018-01-31,14100,14400,13700,14400,99477,14400
2018-02-01,14450,14850,14150,14800,175087,14800
2018-02-02,14900,14950,14500,14600,107045,14600
2018-02-05,14350,14950,14050,14300,152939,14300
2018-02-06,13850,14200,13100,14200,207279,14200
2018-02-07,14350,14450,13500,13700,153782,13700
2018-02-08,13650,14400,13500,14350,124453,14350
2018-02-09,13850,14250,13850,14150,72070,14150
2018-02-12,13850,14250,13850,14200,51832,14200
2018-02-13,14250,14400,13700,13800,78977,13800
2018-02-14,13850,13950,13500,13900,53586,13900
2018-02-19,13900,14050,13700,13900,55144,13900
2018-02-20,14100,14100,13550,13800,61165,13800
2018-02-21,13900,14050,13650,13900,57681,13900
2018-02-22,13850,13900,13600,13750,32132,13750
2018-02-23,13800,13900,13550,13700,29384,13700
2018-02-26,13800,13800,13200,13300,104659,13300
2018-02-27,13400,13550,13300,13400,44489,13400
2018-02-28,13300,13400,13050,13050,49001,13050
2018-03-02,12950,13250,12750,13200,44834,13200
2018-03-05,13200,13300,12900,13000,37080,13000
2018-03-06,13050,13200,13000,13150,49519,13150
2018-03-08,13150,13450,13100,13400,42081,13400
2018-03-09,13250,13650,13200,13550,35099,13550
2018-03-12,13550,13600,13200,13300,44064,13300
2018-03-13,13300,13300,13050,13200,46784,13200
2018-03-14,13100,13150,12800,12900,114503,12900
2018-03-15,12950,13500,12900,13500,42930,13500
2018-03-16,13350,13650,13350,13600,36827,13600
2018-03-19,13650,13700,13300,13450,21263,13450
2018-03-20,13450,13500,13150,13500,20928,13500
2018-03-21,13500,13600,13200,13400,34749,13400
2018-03-22,13350,13400,13150,13150,30756,13150
2018-03-23,13100,13200,12850,12850,85880,12850
2018-03-26,12850,13050,12450,13050,47776,13050
2018-03-27,13100,13200,12800,13150,31711,13150
2018-03-28,13000,13000,12700,12900,50786,12900
2018-03-29,13000,13150,12950,13150,20381,13150
2018-03-30,13150,13350,13150,13300,26980,13300
2018-04-02,13150,13250,13000,13100,25451,13100
2018-04-03,13000,13200,12950,13200,36249,13200
2018-04-04,13200,13250,13000,13050,27668,13050
2018-04-05,13100,13200,13000,13000,45881,13000
2018-04-06,13000,13100,13000,13050,44893,13050
2018-04-09,13050,13150,13000,13050,20655,13050
2018-04-10,13150,13300,13000,13200,30206,13200
2018-04-11,13200,13300,13050,13200,38923,13200
2018-04-12,13250,13450,13100,13400,35244,13400
2018-04-13,13350,13550,13250,13450,35280,13450
2018-04-16,13450,13450,13100,13300,27548,13300
2018-04-17,13300,13300,13100,13100,22710,13100
2018-04-18,13200,13200,13100,13100,24089,13100
2018-04-19,13150,13150,12900,13150,43608,13150
2018-04-20,13150,13150,13000,13150,16157,13150
2018-04-23,13150,13150,12850,12950,43718,12950
2018-04-24,12950,13100,12950,13100,26030,13100
2018-04-25,13000,13150,12950,13000,29308,13000
2018-04-26,12900,13300,12900,13250,46961,13250
2018-04-27,13250,13250,13100,13250,22288,13250
2018-04-30,13250,13350,13100,13350,31940,13350
2018-05-02,13300,13300,13100,13200,21428,13200
2018-05-03,13150,15400,13100,14050,546247,14050
2018-05-04,13900,14100,13550,13650,118781,13650
2018-05-08,13700,13750,13250,13250,83402,13250
2018-05-09,13350,13600,13250,13500,51567,13500
2018-05-10,13700,14000,13400,13950,58078,13950
2018-05-11,13950,14000,13600,13850,42460,13850
2018-05-14,13950,13950,13600,13800,34460,13800
2018-05-15,13800,13800,13600,13750,35539,13750
2018-05-16,13700,13750,13450,13600,47483,13600
2018-05-17,13500,13650,13350,13400,49198,13400
2018-05-18,13350,13500,13200,13350,53904,13350
2018-05-21,13350,13500,13200,13500,34553,13500
2018-05-23,13500,13550,13150,13150,62000,13150
2018-05-24,13250,13350,13150,13250,16757,13250
2018-05-25,13300,13300,12850,12900,63290,12900
2018-05-28,12900,13050,12550,12700,55113,12700
2018-05-29,12700,12700,12300,12350,36012,12350
2018-05-30,12300,12350,11900,12150,79281,12150
2018-05-31,12150,12200,11900,12100,64220,12100
2018-06-01,12050,12300,11900,12200,37365,12200
2018-06-04,12200,12350,12150,12300,22027,12300
2018-06-05,12300,12300,12050,12250,56073,12250
2018-06-07,12200,12550,12200,12450,45304,12450
2018-06-08,12400,12800,12250,12650,58059,12650
2018-06-11,12650,12750,12450,12450,20428,12450
2018-06-12,12500,12650,12350,12600,62302,12600
2018-06-14,12450,12600,12400,12550,29508,12550
2018-06-15,12500,12550,12200,12550,43884,12550
2018-06-18,12550,12650,12150,12400,53616,12400
2018-06-19,12450,12450,12250,12300,35380,12300
2018-06-20,12300,12450,12150,12400,33918,12400
2018-06-21,12450,12750,12400,12600,39897,12600
2018-06-22,12600,12650,12350,12650,73873,12650
2018-06-25,12650,12700,12500,12700,26263,12700
2018-06-26,12650,12800,12550,12750,36754,12750
2018-06-27,12750,13350,12700,13200,54162,13200
2018-06-28,13200,13250,12800,12800,42326,12800
2018-06-29,12750,12900,12600,12800,13804,12800
2018-07-02,12750,12900,12500,12650,32189,12650
2018-07-03,12650,12850,12650,12850,30177,12850
2018-07-04,12850,13000,12700,12950,53820,12950
2018-07-05,12950,12950,12350,12500,46399,12500
2018-07-06,12500,12650,12300,12550,28863,12550
2018-07-09,12450,12650,12350,12600,98908,12600
2018-07-10,12600,12650,12500,12600,17497,12600
2018-07-11,12600,12650,12450,12600,34969,12600
2018-07-12,12600,12650,12500,12600,13637,12600
2018-07-13,12500,12600,12450,12600,9449,12600
2018-07-16,12600,13400,12500,13350,364454,13350
2018-07-17,13350,13400,12950,13050,71583,13050
2018-07-18,13050,13150,12800,13100,88604,13100
2018-07-19,13150,13200,12850,12850,70090,12850
2018-07-20,12850,13100,12500,12750,58087,12750
2018-07-23,12600,12700,12400,12400,57309,12400
2018-07-24,12350,12650,12350,12550,31460,12550
2018-07-26,12600,12750,12400,12650,20097,12650
2018-07-27,12650,12650,12300,12600,60462,12600
2018-07-30,12600,12650,12350,12500,26304,12500
2018-07-31,12500,12700,12350,12600,42643,12600
2018-08-01,12650,12750,12450,12550,33567,12550
2018-08-02,12600,12600,12400,12400,35639,12400
2018-08-03,12300,12500,12200,12450,67926,12450
2018-08-06,12400,13000,12400,12600,112766,12600
2018-08-07,12500,12600,12350,12350,45508,12350
2018-08-08,12350,12550,12300,12500,20008,12500
2018-08-09,12500,12600,12400,12450,20326,12450
2018-08-10,12500,12600,12350,12600,20913,12600
2018-08-13,12600,12700,12350,12500,44507,12500
2018-08-14,12400,12850,12400,12700,37834,12700
2018-08-16,12650,12800,12350,12750,40824,12750
2018-08-17,12700,12900,12650,12850,19135,12850
2018-08-20,12800,13000,12750,13000,35419,13000
2018-08-21,13100,13300,12950,13250,57560,13250
2018-08-22,13250,13300,13000,13100,45847,13100
2018-08-23,13100,13200,12950,13150,27301,13150
2018-08-24,13150,13300,12900,13250,33600,13250
2018-08-27,13200,13200,13000,13150,21109,13150
2018-08-28,13150,13250,12950,13050,30916,13050
2018-08-29,13100,13700,13000,13600,166256,13600
2018-08-30,13600,14150,13450,13950,156572,13950
2018-08-31,13950,14200,13800,14050,67799,14050
2018-09-03,14100,14100,13650,13900,59471,13900
2018-09-04,13850,14050,13650,14000,75480,14000
2018-09-05,14000,14050,13650,13750,39959,13750
2018-09-06,13750,13850,13550,13800,29077,13800
2018-09-07,13800,13950,13650,13900,34364,13900
2018-09-10,13900,14100,13800,14000,46321,14000
2018-09-11,14000,14050,13800,14000,31823,14000
2018-09-12,14000,14000,13750,13950,24297,13950
2018-09-13,13750,13850,13200,13600,83262,13600
2018-09-14,13600,13700,13400,13700,29478,13700
2018-09-17,13700,13700,13400,13550,23066,13550
2018-09-18,13500,13500,13300,13400,28196,13400
2018-09-19,13400,13450,13250,13250,14399,13250
2018-09-20,13200,13400,13200,13350,17489,13350
2018-09-21,13300,13550,13200,13500,43329,13500
2018-09-27,13500,13600,13150,13450,34004,13450
2018-09-28,13350,13450,13200,13200,14273,13200
2018-10-01,13300,13300,12600,12600,62453,12600
2018-10-02,12700,12850,12550,12600,24618,12600
2018-10-04,12600,13050,12600,13000,32007,13000
2018-10-05,13000,13000,12500,12650,30845,12650
2018-10-08,12550,12750,12400,12450,35159,12450
2018-10-10,12450,12600,12100,12250,36189,12250
2018-10-11,11750,12000,11550,11700,84405,11700
2018-10-12,11550,12050,11550,11950,45250,11950
2018-10-15,11800,12000,11800,11950,9862,11950
2018-10-16,11950,12200,11950,12150,22283,12150
2018-10-17,12250,12400,12150,12250,11306,12250
2018-10-18,12250,12350,12100,12100,13772,12100
2018-10-19,11950,12200,11650,12150,36661,12150
2018-10-22,12050,12250,12050,12250,5609,12250
2018-10-23,12050,12250,11950,12200,12421,12200
2018-10-24,12050,12250,11900,11950,21208,11950
2018-10-25,11600,11800,11550,11800,32144,11800
2018-10-26,11850,11850,11500,11600,31735,11600
2018-10-29,11500,11600,10750,11050,51254,11050
2018-10-30,10800,11150,10300,10800,85866,10800
2018-10-31,11000,11250,10650,11150,33081,11150
2018-11-01,11150,11500,11150,11300,15413,11300
2018-11-02,11450,11650,11300,11650,24240,11650
2018-11-05,11650,11650,11300,11600,8955,11600
2018-11-06,11550,11600,11400,11600,10463,11600
2018-11-07,11550,11750,11400,11750,38441,11750
2018-11-08,11750,12050,11600,11950,18332,11950
2018-11-09,11900,12100,11850,12100,14378,12100
2018-11-12,12000,12100,11850,12000,16025,12000
2018-11-13,11800,11950,11350,11500,59965,11500
2018-11-14,11400,11650,11250,11400,19640,11400
2018-11-15,11450,11700,11200,11500,43233,11500
2018-11-16,11650,11650,11400,11500,16798,11500
2018-11-19,11450,11600,11450,11550,11734,11550
2018-11-20,11350,11500,11250,11250,20866,11250
2018-11-21,11150,11250,10900,11250,30043,11250
2018-11-22,11250,11400,11100,11300,18088,11300
2018-11-23,11300,11450,11100,11300,14324,11300
2018-11-26,11300,11550,11100,11550,20106,11550
2018-11-27,11600,11700,11500,11700,13063,11700
2018-11-28,11650,11750,11600,11750,11714,11750
2018-11-29,11750,11800,11650,11800,16691,11800
2018-11-30,11750,11750,11550,11700,10297,11700
2018-12-03,11750,11800,11550,11650,21078,11650
