Date,open,high,low,close,volume,adjclose
2018-08-07,2710,2710,2680,2710,43671,2710
2018-01-31,3170,3170,3060,3070,423744,3070
2018-01-30,3150,3200,3080,3180,663009,3180
2018-01-29,3020,3230,3020,3140,2018994,3140
2018-01-26,3000,3065,2950,3020,416293,3020
2018-01-25,2960,2990,2915,2960,306077,2960
2018-01-24,2890,2945,2865,2925,275836,2925
2018-01-23,2900,2910,2830,2865,292543,2865
2018-01-22,2760,2880,2750,2880,274844,2880
2018-01-19,2815,2840,2760,2780,202951,2780
2018-01-18,2875,2875,2800,2815,270334,2815
2018-01-17,2835,2875,2810,2845,229706,2845
2018-01-16,2790,2845,2720,2835,332974,2835
2018-01-15,2735,2785,2680,2770,192985,2770
2018-01-12,2780,2780,2670,2715,170876,2715
2018-01-11,2700,2795,2685,2745,311554,2745
2018-01-10,2670,2730,2660,2670,163198,2670
2018-01-09,2685,2740,2675,2695,133143,2695
2018-01-08,2720,2745,2680,2685,167429,2685
2018-01-05,2740,2775,2700,2725,176291,2725
2018-01-04,2790,2790,2675,2735,165297,2735
2018-01-03,2715,2775,2690,2775,231780,2775
2018-01-02,2670,2725,2660,2720,138186,2720
2017-12-28,2705,2735,2640,2695,122371,2695
2017-12-27,2700,2715,2650,2700,98018,2700
2017-12-26,2725,2725,2670,2700,83643,2700
2017-12-22,2650,2710,2635,2680,100428,2680
2017-12-21,2760,2790,2670,2670,149883,2670
2017-12-19,2825,2825,2715,2775,259924,2775
2017-12-18,2865,2870,2795,2810,307299,2810
