Date,Open,High,Low,Close,Volume,Adj_Close
2017-12-27,0,0,0,0,0,0
2018-01-02,22450,22450,21900,22350,68047,0
2018-01-03,22450,22600,22300,22350,63718,0
2018-01-04,22550,22550,21700,21850,58258,0
2018-01-05,21700,22300,21700,22300,38386,0
2018-01-08,22700,22800,22250,22650,87167,0
2018-01-09,22650,22700,22350,22350,39831,0
2018-01-10,22350,22600,21750,21950,79661,0
2018-01-11,21950,22750,21700,22600,80393,0
2018-01-12,22800,28000,22700,25500,1423905,0
2018-01-15,26500,26950,25000,25500,389269,0
2018-01-16,25300,25600,24500,24850,231335,0
2018-01-17,24900,25400,23950,23950,177779,0
2018-01-18,24100,24250,23400,24000,136071,0
2018-01-19,24200,24800,23900,23900,114684,0
2018-01-22,24000,24450,23450,24400,100599,0
2018-01-23,24450,25700,24300,24850,274309,0
2018-01-24,25300,25300,24200,24250,154848,0
2018-01-25,24150,24500,23900,24050,70108,0
2018-01-26,24150,25200,23750,25000,153169,0
2018-01-29,25250,25600,24650,25350,159242,0
2018-01-30,25550,26800,25400,25950,375287,0
2018-01-31,25300,25600,24550,24550,171075,0
2018-02-01,24600,24800,23500,23950,154226,0
2018-02-02,24250,24350,23200,23300,85663,0
2018-02-05,22950,26250,22850,24100,680825,0
2018-02-06,23000,24600,21500,23700,618152,0
2018-02-07,23950,25500,22800,22800,636027,0
2018-02-08,22900,23500,22900,23400,143738,0
2018-02-09,22500,23850,22500,23850,165832,0
2018-02-12,24800,29000,24300,24300,3007206,0
2018-02-13,24800,25600,23750,23750,741353,0
2018-02-14,24150,25700,23800,25200,785735,0
2018-02-15,25200,25200,25200,25200,0,0
2018-02-16,25200,25200,25200,25200,0,0
2018-02-19,25400,26350,25050,25550,524399,0
2018-02-20,25600,26300,25150,25300,280122,0
2018-02-21,25600,26200,25200,25250,251645,0
2018-02-22,25400,25550,24850,25250,148380,0
2018-02-23,25450,26750,25100,26650,569676,0
2018-02-26,26850,27000,25400,25400,392403,0
2018-02-27,25700,26750,25150,25800,458098,0
2018-02-28,25700,25850,24600,24750,266226,0
2018-03-02,24100,25150,23700,24400,228705,0
2018-03-05,24800,25800,24300,25200,297038,0
2018-03-06,25500,25550,24300,24800,214554,0
2018-03-07,25000,25000,23900,23900,164504,0
2018-03-08,24050,24200,23800,24100,124962,0
2018-03-09,24250,24450,24000,24000,135330,0
2018-03-12,24250,25450,24100,25400,275856,0
2018-03-13,25400,25450,24900,25100,119465,0
2018-03-14,24900,26150,24750,26000,262733,0
2018-03-15,25800,26200,25400,25650,167835,0
2018-03-16,25900,25900,24950,25000,145507,0
2018-03-19,25000,25050,24150,24550,136849,0
2018-03-20,24250,25000,24250,25000,89054,0
2018-03-21,25000,25650,24800,25300,192585,0
2018-03-22,25400,25650,24300,24600,161405,0
2018-03-23,23900,24300,23150,23250,170138,0
2018-03-26,23100,24000,22800,23800,101332,0
2018-03-27,24050,24600,23800,24600,116777,0
2018-03-28,24100,24600,24100,24400,65545,0
2018-03-29,24650,25100,24450,25000,86630,0
2018-03-30,25200,25200,24600,24950,77990,0
2018-04-02,25000,25100,24700,24800,67544,0
2018-04-03,24500,25650,24300,25450,149202,0
2018-04-04,25650,25700,24700,25050,130272,0
2018-04-05,25250,25800,24800,25350,175404,0
2018-04-06,25300,25750,24900,25250,96207,0
2018-04-09,25050,27500,25050,27200,695351,0
2018-04-10,27250,27450,26550,26750,319000,0
2018-04-11,27000,27250,26500,26900,248474,0
2018-04-12,27200,27550,25000,25050,409076,0
2018-04-13,24850,25450,24300,25200,178188,0
2018-04-16,25200,25800,25000,25500,101048,0
