Date,Open,High,Low,Close,Volume,Adj_Close
2019-01-31,0,0,31500,31900,1543440,0
2019-02-01,0,0,28900,29200,644078,0
2019-02-07,29450,29500,27900,28200,241057,0
2019-02-11,29900,33900,29250,31500,1539205,0
2019-02-12,31700,32300,30100,30650,293843,0
2019-02-13,30650,31000,30050,31000,171100,0
2019-02-14,30500,30650,29600,29800,173346,0
2019-02-15,29500,30250,29300,29400,97777,0
2019-02-18,29650,29700,28600,29250,108571,0
2019-02-20,0,0,0,30450,120777,0
2019-02-21,30600,30950,30200,30900,143110,0
2019-02-22,30850,30900,29950,30000,122005,0
2019-02-25,30000,30300,29400,29400,79758,0
2019-02-26,29500,29800,29450,29600,42513,0
2019-02-27,29800,29950,29350,29700,45811,0
2019-02-28,29950,30100,27000,28450,76839,0
2019-03-04,28450,28850,28300,28400,68946,0
2019-03-05,28250,28550,27750,28000,65174,0
2019-03-06,28400,28400,27600,27850,43317,0
2019-03-07,27850,28000,27550,27700,43988,0
2019-03-08,27500,27850,27150,27750,44712,0
2019-03-11,27950,27950,26950,27100,50163,0
2019-03-12,27100,27350,26950,27100,35223,0
2019-03-13,27300,27300,26800,26900,38635,0
2019-03-14,26900,27300,26850,27200,28900,0
2019-03-15,27350,28750,27350,28200,146222,0
2019-03-18,28400,28600,27750,28250,62296,0
2019-03-19,28400,29150,28300,29000,133601,0
2019-03-20,29400,29400,28400,29000,92822,0
2019-03-21,29200,29300,28500,28900,56666,0
2019-03-22,28700,28950,28500,28700,28444,0
2019-03-25,28250,28350,27400,27800,50944,0
2019-03-26,27650,28050,27550,28050,23348,0
2019-03-27,27700,28100,27200,27200,31565,0
2019-03-28,27200,27600,27100,27200,30504,0
2019-03-29,27400,27500,27050,27500,27790,0
2019-04-01,27500,27900,27150,27750,35666,27750
2019-04-02,28000,28050,27700,27750,33397,27750
2019-04-03,27950,27950,27550,27700,27620,27700
2019-04-04,27750,27750,27350,27600,21891,27600
2019-04-05,27600,28100,27300,27600,48799,27600
2019-04-08,27500,27850,27300,27350,34857,27350
2019-04-09,27000,27550,27000,27400,25037,27400
2019-04-10,27550,27950,27150,27950,34872,27950
