Date,Open,High,Low,Close,Volume,Adj_Close
2020-06-25,16200,16800,16150,16400,198507,16400
2020-06-26,16700,16700,16050,16300,189581,16300
2020-06-29,15950,16150,15250,15400,303511,15400
2020-06-30,15600,15800,14600,14900,521535,14900
2020-07-01,15100,15150,14700,14750,261687,14750
2020-07-02,14750,15900,14750,15700,333792,15700
2020-07-03,15950,16150,15650,15700,201375,15700
2020-07-06,15750,16900,15750,16900,633926,16900
2020-07-07,17050,17100,16200,16850,568522,16850
2020-07-08,16750,16900,16500,16650,244492,16650
2020-07-09,16700,16950,16450,16500,257899,16500
2020-07-10,16800,17350,16400,16650,677456,16650
2020-07-13,16900,17350,16700,17200,500506,17200
2020-07-14,17000,17200,16800,17200,259471,17200
2020-07-15,17450,17450,17100,17350,302565,17350
2020-07-16,17450,17400,16700,16750,266482,16750
2020-07-17,16750,17300,16750,17350,430584,17350
2020-07-20,17550,17600,16900,17050,229784,17050
2020-07-21,17100,17200,16700,17050,257778,17050
2020-07-22,17200,20900,17100,20100,6850621,20100
2020-07-23,20500,21200,19550,20050,2493079,20050
2020-07-24,19600,19800,18700,19000,1088381,19000
2020-07-27,18800,19300,18500,19050,622481,19050
2020-07-28,19050,19500,18350,18900,652097,18900
2020-07-29,18850,19150,18600,18900,263804,18900
2020-07-30,19250,20450,19000,20350,1385548,20350
2020-07-31,20200,20250,19100,19200,790434,19200
2020-08-03,19100,19200,18600,18850,338707,18850
2020-08-04,18950,19400,18450,19000,421257,19000
2020-08-05,19200,19250,18700,18800,364760,18800
2020-08-06,18900,19050,18400,18400,425100,18400
2020-08-07,18250,18800,17850,17900,474405,17900
2020-08-10,17800,18600,17800,18250,426354,18250
2020-08-11,18200,18500,17800,17950,353588,17950
2020-08-12,17950,18050,16950,17550,356859,17550
2020-08-13,17700,18450,17700,18200,443879,18200
2020-08-14,18400,18650,17700,17950,390376,17950
2020-08-18,17600,17750,16100,16400,561675,16400
2020-08-19,16600,16750,16200,16450,293205,16450
