Date,Open,High,Low,Close,Volume,Adj_Close
2017-12-27,0,0,0,0,0,0
2018-01-01,47500,47500,47500,47500,0,0
2018-01-02,48200,50000,48200,49600,380617,0
2018-01-03,49600,49950,48500,49650,201946,0
2018-01-04,49550,49700,47800,47800,181872,0
2018-01-05,48000,50700,48000,50300,343905,0
2018-01-08,50500,50500,48950,50100,130799,0
2018-01-09,50000,52700,49750,51400,286608,0
2018-01-10,51800,51800,50600,50800,144610,0
2018-01-11,51500,51600,48600,49600,296768,0
2018-01-12,49600,50900,48950,50700,200010,0
2018-01-15,51900,52500,51400,52200,217646,0
2018-01-16,51900,52800,50600,50900,228171,0
2018-01-17,50900,50900,48800,49200,259716,0
2018-01-18,49300,50800,49200,49350,173768,0
2018-01-19,49100,51200,48200,50900,242488,0
2018-01-22,50300,50500,49550,50200,118751,0
2018-01-23,50300,51400,49850,51000,135459,0
2018-01-24,50400,50800,49550,49700,229750,0
2018-01-25,50300,51600,50300,51400,270618,0
2018-01-26,51400,51700,50600,51000,158560,0
2018-01-29,51400,52000,50900,51800,169056,0
2018-01-30,52000,52900,51400,51800,173655,0
2018-01-31,51000,51200,49450,50300,201474,0
2018-02-01,50600,50700,49600,50000,175540,0
2018-02-02,47800,47800,45300,45750,825237,0
2018-02-05,45200,45200,43550,44050,401780,0
2018-02-06,42350,44000,42250,43850,288891,0
2018-02-07,44550,44600,43000,43000,164328,0
2018-02-08,42600,43600,42550,43600,185414,0
2018-02-09,42500,43000,42000,42700,228369,0
2018-02-12,42750,42750,42050,42300,140470,0
2018-02-13,42600,42800,41900,42300,129402,0
2018-02-14,42550,42600,41700,42300,183143,0
2018-02-19,43150,44850,43100,44600,252675,0
2018-02-20,44650,44700,43700,44500,91179,0
2018-02-21,44450,44500,43750,44200,75480,0
2018-02-22,43950,44200,43100,43500,81101,0
2018-02-23,43800,44150,43550,44000,102250,0
2018-02-26,44500,45300,44050,44500,100997,0
2018-02-27,44450,44850,44100,44200,90216,0
2018-02-28,43600,43950,43050,43050,93688,0
2018-03-02,42500,42900,42150,42200,104887,0
2018-03-05,42200,42400,40300,40350,233532,0
2018-03-06,40900,41950,40700,41200,159432,0
2018-03-07,41200,41350,40400,40400,175544,0
2018-03-08,40400,41600,40400,41600,105464,0
2018-03-09,41500,41800,40500,41200,158377,0
2018-03-12,41500,41850,41050,41450,140539,0
2018-03-13,41400,41550,40900,41400,85122,0
2018-03-14,40950,41000,40500,40800,141301,0
2018-03-15,40900,42200,40900,41900,123532,0
2018-03-16,41750,41850,41200,41300,76421,0
2018-03-19,41800,42050,41300,41500,66540,0
2018-03-20,41100,41250,40600,40800,76080,0
2018-03-21,40500,40700,39500,40150,191805,0
2018-03-22,40100,40400,39850,40000,87915,0
2018-03-23,39500,39700,38500,38600,129438,0
2018-03-26,38150,39500,38100,39250,91348,0
2018-03-27,39700,39700,38900,39400,76891,0
2018-03-28,39150,39800,38550,39050,95384,0
2018-03-29,39050,39450,38100,38450,120453,0
2018-03-30,38550,39350,38550,39250,59289,0
2018-04-02,39500,40450,39450,39650,122587,0
2018-04-03,39600,39650,38750,39000,114218,0
2018-04-04,39200,39250,38250,38300,85052,0
2018-04-05,38350,38800,38000,38100,132316,0
2018-04-06,38250,38250,37300,37850,149801,0
2018-04-09,37200,37450,36700,37000,127730,0
2018-04-10,37000,37750,36750,37650,98449,0
2018-04-11,37750,37850,37350,37400,85654,0
2018-04-12,37700,38450,37650,37950,97483,0
2018-04-13,38000,38100,37200,37250,126842,0
2018-04-16,37400,37650,36700,37300,93579,0
2018-04-17,37500,37550,37050,37400,72706,0
2018-04-18,37450,38050,37200,37350,135812,0
2018-04-19,38250,39700,37700,39600,318021,0
2018-04-20,39700,39700,38600,39500,121229,0
2018-04-23,39450,39700,38500,38800,123792,0
2018-04-24,38800,38900,37900,38500,98295,0
2018-04-25,38300,38300,37450,37500,110068,0
2018-04-26,37500,37950,37200,37750,97876,0
2018-04-27,37750,38250,37550,37600,58554,0
2018-04-30,37400,38400,37400,38150,130046,0
2018-05-02,38050,39400,37550,37900,335416,0
2018-05-03,37700,38100,37100,37750,173433,0
2018-05-04,37400,37900,37050,37100,127258,0
2018-05-08,37300,37350,36600,37200,144868,0
2018-05-09,37100,37200,36750,36950,88258,0
2018-05-10,36850,38000,36850,37950,127560,0
2018-05-11,38450,40650,38450,40250,498611,0
